gasoline_shock_pct,diesel_shock_pct,direct_index_increment,indirect_index_increment,indirect_log_change,september_cpi_w_all_items,q3_cpi_w_average,cola_raw_pct,cola_rounded_pct
0.0,300.0,1.0561162641357744,1.1544497256637842,0.0035027367172854834,331.21874796356104,328.9345826545204,3.678290466588492,3.7
5.0,0.0,0.6532457453089036,0.0,0.0,329.6614277190704,328.4154759063568,3.514671002241078,3.5
5.0,5.0,0.6708476830444998,0.04056185289237851,0.00012327764165512376,329.7195915096984,328.43486383656614,3.520781966444261,3.5
5.0,10.0,0.688449620780096,0.07924106789395854,0.0002408193206975169,329.7758726624356,328.4536242208119,3.52669513176546,3.5
5.0,15.000000000000002,0.7060515585156923,0.11620487526398286,0.0003531351644834896,329.8304384075412,328.47181280251374,3.5324280682102738,3.5
5.0,20.0,0.7236534962512885,0.15159915972895432,0.0004606701356117005,329.88343462974177,328.4894782099139,3.5379961031212397,3.5
5.0,25.0,0.7412554339868848,0.18555194609533962,0.0005638146791438648,329.9349893538438,328.50666311794794,3.5434126873928484,3.5
5.0,30.000000000000004,0.758857371722481,0.21817620113332484,0.0006629132803450848,329.98521554661727,328.52340518220575,3.548689689850674,3.5
5.0,35.0,0.7764593094580772,0.24957210662670173,0.0007582714064800886,330.0342133898463,328.53973779661544,3.553837636068981,3.6
5.0,40.0,0.7940612471936735,0.2798289190282821,0.0008501611855423006,330.08207213998344,328.5556907133278,3.558865903754751,3.6
5.0,45.0,0.8116631849292698,0.30902650278887844,0.0009388260880393777,330.12887166147965,328.5712905538266,3.563782883846702,3.6
5.0,50.0,0.829265122664866,0.3372366037561246,0.001024484814755565,330.1746837001825,328.5865612333942,3.568596114304429,3.6
5.0,55.00000000000001,0.8468670604004622,0.36452391379333504,0.0011073345468013572,330.2195729479553,328.60152431598516,3.5733123919625,3.6
5.0,60.00000000000001,0.8644689981360585,0.3909469663968819,0.0011875536794988771,330.2635979382944,328.6161993127648,3.577937866628129,3.6
5.0,65.0,0.8820709358716546,0.41655889451953976,0.0012653041354530824,330.3068118041527,328.63060393471756,3.582478120701827,3.6
5.0,70.0,0.899672873607251,0.4414080752840401,0.0013407333322217152,330.34926292265277,328.64475430755095,3.586938236913969,3.6
5.0,75.0,0.9172748113428473,0.46553868126116543,0.0014139758646861647,330.39099546636555,328.6586651554552,3.5913228562446986,3.6
5.0,80.0,0.9348767490784434,0.4889911541062257,0.0014851549503672656,330.43204987694617,328.67234995898207,3.5956362276864824,3.6
5.0,85.00000000000001,0.9524786868140397,0.511802613318115,0.0015543836766726492,330.4724632738937,328.6858210912979,3.599882251190254,3.6
5.0,90.0,0.9700806245496358,0.5340072105020212,0.0016217660817809455,330.51226980881313,328.69908993627104,3.6040645148859087,3.6
5.0,95.0,0.9876825622852322,0.5556364376290646,0.0016873980951006497,330.5515009736758,328.7121669912253,3.608186327469589,3.6
5.0,100.0,1.0052845000208284,0.5767193962808003,0.0017513683586427415,330.5901858700631,328.72506195668774,3.612250746491709,3.6
5.0,105.0,1.0228864377564246,0.5972830336585808,0.001813758946956273,330.6283514451765,328.7377838150589,3.6162606031532816,3.6
5.0,110.00000000000001,1.040488375492021,0.6173523501627401,0.0018746460002978652,330.66602269941626,328.75034089980545,3.6202185241151374,3.6
5.0,115.00000000000001,1.0580903132276172,0.636950582555108,0.0019341002832887417,330.7032228695443,328.7627409565148,3.624126950741909,3.6
